REGISTRY_ID,FAC_NAME,FAC_STATE,FAC_EPA_REGION,FAC_MAJOR_FLAG,FAC_NAICS_CODES,TARGET_VIOLATION_12M
110055236212.0,TXI PORT ARTHUR READY MIX,TX,6.0,,327320,0
110070070427.0,ALLEGHENY PETROLEUM PRODUCTS CO.,TX,6.0,,324191,0
110005931082.0,KRAFT HEINZ CO,IL,5.0,,312111,0
110009479466.0,ARCONIC,NY,2.0,,332111 332112,0
110004874235.0,SVC MFG INC/MOUNTAIN TOP,PA,3.0,,312112 312111,0
110071723189.0,HENDRICKSON USA LLC,KY,4.0,,336330,0
110024342549.0,OLDCASTLE  PRECAST INCORPORTED,MA,1.0,,327390 327331 327320,0
110070886324.0,NEXT-GEN SUPPLY GROUP INC,MA,1.0,,325998,0
110006751434.0,INDEPENDENT CONCRETE PIPE CO OF KY,KY,4.0,,327332 327390,0
110001367654.0,CRANE REVOLVING DOOR CO,IL,5.0,,321911 56162,0
110058239758.0,"SEVEN HILLS PAPERBOARD, LLC",VA,3.0,,322130,0
110042843741.0,FALKVILLE WOOD TREATING INC.,AL,4.0,,321114 238910,0
110001743837.0,ZIMKOR INDUSTRIES INCORPORATED,CO,8.0,,332312,0
110006685569.0,SINGER PLANT,WA,10.0,,324121 212321,0
110000467682.0,ELECTRONICS METAL FINISHING CORP,CO,8.0,,334419 332813 332999,0
110000604631.0,BOLD CORPORATION,GA,4.0,,325320,0
110009675388.0,SHELLY MATERIALS - PLANT #25 (0812760039),OH,5.0,,324121,0
110032629715.0,TOSCA LTD.,UT,8.0,,321920 332431,0
110000314650.0,TATE & LYLE INGREDIENTS AMERICAS LLC,ME,1.0,,311221 31122,0
110001950602.0,RIVERDALE MILLS,MA,1.0,,332812 332618 331222,0
110017795787.0,MILLCRAFT MFG,PA,3.0,,332813 333249 333511,0
110003588788.0,HAVILAND PRODUCTS COMPANY - KALAMAZOO,MI,5.0,,42469 424690 32518 325998,0
110002220276.0,C L DEWS AND SONS FOUNDRY AND MACHINERY COMPANY INC,MS,4.0,,331511 332312,0
110002357958.0,"PLT CONCRETE SERVICES, INC.",NC,4.0,,327320 32732,0
110070072228.0,NEW MEXICO TERMINAL SERVICES,NM,6.0,,324121,0
110002966425.0,KOIS BROTHERS EQUIPMENT CO INC,CO,8.0,,332313,0
110033011817.0,RAY STREET PLANT,AR,6.0,,339999,0
110029617207.0,BAYER PHARMA CHEMICALS INC,NJ,2.0,,325412,0
110005178360.0,COOPER CAMERON VALVES,TX,6.0,,332911,0
110001447417.0,TRUSS MANUFACTURING CO,MN,5.0,,321214,0
110005134005.0,REPCO REPLACEMENT PARTS INC,TX,6.0,,334512,0
110038930440.0,BLUE ROCK INDUSTRIES,ME,1.0,,324121,0
110060292801.0,"MOLEX, LLC",AR,6.0,,334417,0
110002332093.0,CHEMICAL SPECIATIES,MD,3.0,,325612,0
110010328332.0,PEPSI COLA BOTTLING CO,IA,7.0,,999999 312111,0
110039130320.0,ROGERS GROUP INC,AL,4.0,,212311 212312 324121,0
110070514159.0,HAMILTON SUNDSTRAND,CA,9.0,,334513,0
110070478420.0,ZOLLER ENTERPRISES,CA,,,33636 315999 314999 323113,0
110002397718.0,KIMCO FACILITIES MGMT CORP,CO,8.0,,323111 323110,0
110038369208.0,AERZEN USA,PA,3.0,,333999,0
110070446333.0,TSCHIDA ENGINEERING,CA,,,336399,0
110005065847.0,STANDCO INDUSTRIES,TX,6.0,,332618,0
110007117351.0,"PERDUE GRAIN AND OILSEED, LLC  - PLYMOUTH",NC,4.0,,339999,0
110071820641.0,"CASTLE GROVE READY MIX, LLC",IA,7.0,,327320,0
110000476244.0,ZYNOLYTE PRODUCTS COMPANY,CA,9.0,,32551 325510,0
110041628209.0,ERGON ASPHALT PARTNERS LP / MUSKOGEE TERMINAL,OK,6.0,,324121,0
110070002951.0,DAKOTA GASIFICATION COMPANY,ND,8.0,,325311,0
110000335879.0,ACTIVE BRASS FOUNDRY,PA,3.0,,331529 331524 331525,0
110000420401.0,RR DONNELLEY BARABOO DIV,WI,5.0,,323111 325211 323110 326122,0
110000452313.0,PRODUCERS MID-SOUTH COMPANY,AR,6.0,,311223 311224,0
110001809936.0,FRANK FOUNDRIES,IL,5.0,,331511,0
110005184825.0,PENTAGON TECHNOLOGIES GROUP,TX,6.0,,332813 541990,0
110044797690.0,"CORE INDUSTRIES, INC.",AL,4.0,,311119,0
110003308849.0,B&N BAYOU OIL CO INC,LA,,,322219,0
110007857060.0,EXPERIMENTAL ENTERPRISES INC,TN,4.0,,333319,0
110002472128.0,SABIC INNOVATIVE PLASTICS US LLC,IN,5.0,,325991,0
110070097113.0,NATURALIFE ECO VITE LABORATORIES INC,CA,9.0,,311514,0
110070214615.0,CONGOLEUM CORP,NJ,2.0,,326199,0
110071248307.0,QUADRATIC3D INC,MA,,,325998,0
110009444084.0,BLACKHAWK MACHINE PROD,RI,1.0,,332721,0
110009362929.0,EASTERN IOWA TIRE INC,IA,7.0,,326211,0
110070705169.0,AIRGAS NITROUS OXIDE CORPORATION,UT,8.0,,325120 332813,0
110005763003.0,DUBUQUE THERMO KING,IA,7.0,,335222,0
110008325133.0,ATLAS METAL INDUSTRIES INC,FL,4.0,,337127,0
110003497270.0,TEVA PHARMACEUTICALS USA,MA,1.0,,325412,0
110004293522.0,D 7 EQUIPMENT,NV,9.0,,333924,0
110069997737.0,"EMPIRE PACKING, LLC (FORMALLY LEDBETTER FOODS)",TN,4.0,,311611,0
110019874162.0,"IHRIE, W. P. & SONS",MD,3.0,,311919,0
110038218773.0,MCCARTHY IMPROVEMENT CO,IL,5.0,,324121 327320,0
110000860140.0,KAISER ALUMINUM & SPECIALTY PRODS,OK,6.0,,331492 331528 331316 332312,0
110001556389.0,VISTA CORRUGATED PAPER PLANT,NM,6.0,,322211,0
110001671263.0,SHAW INDUSTRIES GROUP INCORPORATED,SC,4.0,,325220 314994,0
110021106792.0,CAST COATINGS,MI,5.0,,332812 332813,0
110070121543.0,AMETEK ELECTRONIC SYSTEMS PROTECTION,NC,4.0,,335999,0
110000617770.0,DIAMOND HARD CHROME INC (1318008143),OH,5.0,,332813 92411,0
110042071897.0,PEPIN IRECO INC,MI,5.0,,325920,0
110042284934.0,GLOV ENTERPRISES LLC,MI,5.0,,326199,0
110072012285.0,REMEDY RX COMPOUNDING PHARMACY BAY AREA,CA,,,325412,0
110070344551.0,TURMAN LUMBER CO INC,VA,3.0,,321113 113310,0
110010275905.0,ARDENT MILLS MARTINS CREEK FLOUR MILL,PA,3.0,,311211,0
110000319003.0,AMEREX SUPPLY INC,NJ,2.0,,332721 339999 332999,0
110046318524.0,PBR CUSTOM MEAT PROCESSING LLC,MO,7.0,,311611,0
110002374396.0,BROOKS CONSTRUCTION COMPANY INC,IN,5.0,,324121,0
110000437297.0,PACIFIC SCIENTIFIC MOTION CONTROL INC,IL,5.0,,335312,0
110004156234.0,ORVAL KENT FOOD CO INC,NJ,2.0,,311999,0
110010475547.0,TRU CUT INC,CA,9.0,,333922 333112,0
110001131784.0,GOLDEN SUN FEEDS INC,NE,7.0,,311119,0
110070234717.0,AVEDRO INC,MA,1.0,,325412 339112,0
110039509289.0,PRESCOLITE MOLDCAST LIGHTING INC.,AR,6.0,,332813,0
110001064197.0,CARLISLE COATINGS & WATERPROOFING INC/CARLISLE,PA,3.0,,324122,0
110002082781.0,PRE FINISH METALS-PLANT #1-USE ID 031440,IL,5.0,,332812,0
110002440555.0,DARLING INGREDIENTS INC,IL,5.0,,311613,0
110030562889.0,MID CON PLASTICS,KS,7.0,,336413,0
110046548713.0,POWERSECURE INC,IL,5.0,,339999,0
110032163414.0,VIRA MANUFACTURING INC.,NJ,2.0,,321999,0
110056302246.0,DESIGNER'S TOP SHOP,FL,4.0,,323113,0
110038778757.0,CNX GAS COMPANY LLC - U-36-A-SKID 2982,VA,3.0,,211111 211120 213112 333912,0
110000824029.0,TEXAS INSTRUMENTS SPRING CREEK SITE,TX,6.0,,334413,0
110000497329.0,SHILOH - PLEASANT PRAIRIE,WI,5.0,,331523 331521 331522,0
110067231926.0,TRONOX LLC,MS,4.0,,212321 325180 325130,0
110003321655.0,CHENEY CO,LA,6.0,,333921,0
110008811964.0,SCRIBE OPCO INC DBA BIC GRAPHIC,MN,5.0,,323111 323110,0
110001754067.0,WESTROCK COMPANY,IA,7.0,,322213,0
110000711221.0,PETIT JEAN POULTRY,AR,6.0,,311615 311,0
110000875740.0,3M COMPANY - BUILDING #49,WI,5.0,,327910 32791,0
110001419402.0,GEORGIA DRUM CO INC,GA,4.0,,332439 42184 999999,0
110000596356.0,CHARGER INCORPORATED,MO,7.0,,336612,0
110032426916.0,AMERICAN STONE INC,NJ,2.0,,327991,0
110001499183.0,"MURPHY-BROWN, LLC. - LAURINBURG FEED MILL",NC,4.0,,311119,0
110046528655.0,"ROVNER PRODUCTS, INC",MD,3.0,,339992,0
110007281002.0,ABINGDON MILLING & CATTLE FEEDING CO,IL,5.0,,311119,0
110001994959.0,"VULCAN CONSTRUCTION MATERIALS, LP",TX,6.0,,999999 324121,0
110071091956.0,RIVER VALLEY COOPERATIVE,IL,5.0,,339999,0
110002631750.0,KEYSTONE ENGINEERING CO,CA,9.0,,333298 333319 332991 81131,0
110000449417.0,VENTURA FOODS LLC,LA,6.0,,311225 311222,0
110071454920.0,SAHAG & SONS,CA,,,339910,0
110070799479.0,NAVAL BASE VENTURA,CA,9.0,,336611 23521,0
110012606108.0,BASSETT FURNITURE INDUSTRIES INC,NC,4.0,,337121,0
110001999320.0,WALBERT PLASTICS INCORPORATED,MA,1.0,,337125 326199,0
110005311929.0,BERENDSEN FLUID POWER SEATTLE,WA,10.0,,333996,0
110021316084.0,SCURLOCK INDUSTRIES OF SPRINGFIELD-SPRINGFILED,MO,7.0,,212312 327331 327332,0
110071655597.0,NEDERLAND FACILITY,TX,6.0,,325120,0
110001142362.0,ISTIL USA/MILTON PLT,PA,3.0,,324199 331111,0
110055443346.0,ADVITA LLC,FL,4.0,,339113,0
110002414557.0,INTERNATIONAL WROUGHT IRON  LT,CA,9.0,,337124,0
110001836942.0,TALLEY METAL PRODUCTS,MD,3.0,,332812,0
110046088210.0,MI DEPT/ NATURAL RESOURCES AND ENVIRONMENT,MI,5.0,,331521 56291,0
110000442003.0,UNIQUE AUTOMOTIVE REBUILDERS,MO,7.0,,336350 336110 811118,0
110002126173.0,ARGO MANUFACTURING CORP,IL,5.0,,326291,0
110008061907.0,"ADVANCED ENVIRONMENTAL, INC. DBA WORLD OIL ENVIRONMENTAL SERVICES",CA,9.0,,562112 324191,0
110001378232.0,NESTLE-BEICH INC.,IL,5.0,,311330,0
110071734449.0,"NOTRE DAME PLAZA, DBA: NOTRE DAME SENIOR PLAZA",CA,,,333921,0
110007578004.0,TOUR ICE,ND,8.0,,312113,0
110001947181.0,BELLECRAFT WOODWORKING,MA,1.0,,337122,0
110006450875.0,GRAPHIC PACKAGING CO,TN,4.0,,332813,0
110001685784.0,L&S INDUSTRIES INC,IL,5.0,,339999,0
110070672938.0,ARTSONS MANUFACTURING CO INV,CA,9.0,,332618,0
110003482302.0,BOSTON DPW CENTRAL FLEET MAINTENANCE,MA,1.0,,326212 562212 92212 611110 92219,0
110055585923.0,KIMBALL BATCH PLANT,NE,7.0,,327320,0
110043985364.0,MOOG CROSSBOW,CA,9.0,,334519,0
110070122564.0,HELICOPTER EXPRESS,OR,10.0,,336411,0
110070725920.0,CENTRAL PRE MIX PRESTRESS CO,WA,10.0,,327390,0
110003258242.0,M & M INDUSTRIES,LA,6.0,,326199,0
110005223702.0,ART CRAFT,VA,3.0,,332211 44831 81149,0
110012708472.0,EARTHGRAINS BAKING COMPANIES  INC -MILWAUKEE,WI,5.0,,311812,0
110044955439.0,"ICM GEORGIA, INC.",GA,4.0,,332312,0
110001685267.0,R A BRIGGS & CO,IL,5.0,,339999 313311,0
110063990999.0,MECHTRONICS OF ARIZONA,AZ,9.0,,334419,0
110070297874.0,MICHIGAN RUBBER PRODUCTS INC,MI,5.0,,326220,0
110072015929.0,WILLIAM CONNELL,CA,,,325510,0
110072050597.0,BERGEN OFFICE FURNITURE,NJ,,,337214,0
110070676431.0,OMNIPRINT INTERNATIONAL,CA,,,56299 333244 325910 339113,0
110072044955.0,"ANDURIL INDUSTRIES, INC.",NC,,,336411,0
110024367424.0,"LABELPRINT AMERICA, INC.",MA,1.0,,323113,0
110018987907.0,TEASDALE QUALITY FOODS INC,CA,9.0,,311422,0
110008794242.0,JEFF EASTEY ENTERPRISES INC,MN,5.0,,333993,0
110002391885.0,LIGHTNING METAL SPECIALTY,IL,5.0,,332322,0
110005896094.0,FRITO LAY DIST SALES,IL,5.0,,339999,0
110000495170.0,LONG REACH MANUFACTURING,TX,6.0,,332999,0
110019135050.0,STYLEBUILT ACCESSORIES INC,NY,2.0,,332813 332998,0
110043927659.0,TANKAWAY,MA,1.0,,333414,0
110002097784.0,VIRGINIA ABRASIVES CORPORATION,VA,3.0,,327910,0
110002667454.0,CELERA CORPORATION,CA,9.0,,325413,0
110007160017.0,GERKEN MATERIALS INC PLANT 11,OH,5.0,,324121 212312 221112 327320,0
110004742208.0,MULTI GALVANIZING LLC,OH,5.0,,332812,0
110018327568.0,WAGNER PRINTING CO,IL,5.0,,323111 323112,0
110070511775.0,JRS,TX,6.0,,332813,0
110002921214.0,PERFORMANCE PLASTICS,CA,9.0,,336413,0
110005968051.0,UNIT STRUCTURES SYSTEMS INCORPORATED,AR,6.0,,321213,0
110022904981.0,"RINKER BUFFALO (CSR WEST, LLC-BUFFALO)",NV,9.0,,212321 327320,0
110007105747.0,G. W. LUMBER CO,MO,7.0,,321920,0
110002133539.0,PPG INDUSTRIES INC,TX,6.0,,325211,0
110040160919.0,IPC INDUSTRIAL PLATING CORP,WA,10.0,,332812,0
110013860090.0,STANDARD SUPPLY CO,KY,4.0,,327331 327332,0
110031217662.0,STUART CONCRETE INCORPORATED - FLOYD DIVISION,VA,3.0,,327320 327331,0
110070450007.0,S D S AMERICAN PRINTING,CA,,,323112,0
110018856665.0,"MULLICAN FLOORING, L.P.",TN,4.0,,321918,0
110000367585.0,HEXCEL CORPORATION,AL,4.0,,325220 236210 32522 325222 424690,0
110007761831.0,FRUEHAUF MIDDLETOWN TRUCK TRAILER MFG,PA,3.0,,336212,0
110032989434.0,AUGUSTA FIBERGLASS COATINGS,NC,4.0,,23819 326199,0
110071453107.0,DANCO MEDICAL PLANT # 2,IN,5.0,,332813,0
110005032623.0,HALLIBURTON GEOPHYSICAL SERVICES INC,TX,6.0,,334413,0
110071064138.0,CHAMPION HOME BUILDERS - LILLINGTON PLANT,NC,4.0,,321991,0
110071771654.0,PACIFIC CORRUGATED PIPE CO,CA,9.0,,333415 326122,0
110072092656.0,HIGH SPEED STEEL TREATING CO,CA,9.0,,332811,0
110060236178.0,CAMTECH,MD,3.0,,332999,0
110046332875.0,OLDCASTLE PRECAST,CO,8.0,,327390,0
110000490978.0,KYOCERA INTERNATIONAL,WA,10.0,,334414 327110,0
110071732212.0,FLINT GROUP PACKAGING INKS NORTH AMERICA CORPORATION,OH,5.0,,325910,0
110007136303.0,BELL& HOWELL COMPANY,NJ,2.0,,323116,0
110059991273.0,ARDEX ENGINEERED CEMENTS,PA,3.0,,327310,0
110071318478.0,CALPORTLAND COMPANY - OCEANSIDE,CA,9.0,,327320,0
110001769220.0,ART LITHO - PATAPSCO AVENUE,MD,3.0,,323111 32311,0
110031401953.0,CABINETS BY DESIGN OF SC,SC,4.0,,337211,0
110071723553.0,MITSUBISHI KAGAKU IMAGING CORP - TONER,VA,3.0,,325910,0
110070247452.0,ELAM CLEAR CREEK BATCH PLANT,CO,8.0,,327320,0
110013329870.0,INTERNATIONAL PALLET INC,NY,2.0,,321920,0
110044249738.0,PALLET ASSOCIATES CORP,FL,4.0,,321920,0
110072045370.0,"THE RESEARCH COUNCIL OF MAKEUP ARTISTS, LLC.",CA,,,325620,0
110008397127.0,BOSTON SCIENTIFIC CORP,MA,1.0,,339112,0
110005144726.0,SMURFIT-STONE CONTAINER CORP EL PASO EAST,TX,6.0,,322211,0
110000382764.0,METTLER TOLEDO (0125041956),OH,5.0,,333998 333997,0
110019612230.0,FRANKS VACUUM TRUCK SERVICE INC,NY,2.0,,32732 48423 327320,0
110070029334.0,FABRI-KAL DBA PACTIV EVERGREEN,ID,10.0,,326199,0
110039513684.0,AMERICAN LA FRANCE OF SHAWANO - BODY SHOP,WI,5.0,,336211,0
110064272059.0,TOUGH PATCH INC,FL,4.0,,324121,0
110001891123.0,KIRK LUMBER COMPANY,VA,3.0,,321999,0
110033156572.0,ATLANTIC GAS TURBINE CENTER INC,FL,4.0,,333611,0
110070288535.0,CENTRAL VALLEY CHEESE,CA,9.0,,311513 311514 311312,0
110005684599.0,CLARK-SCHWEBEL CORP.,GA,4.0,,327212 999999,0
110063720610.0,NXTNANO LLC / NEWCO NANO LLC DBA NXTNANO LLC,OK,6.0,,314999,0
110055817987.0,PG&E,CA,9.0,,335311,0
,ORTHO ORGANIZERS,CA,9.0,,339114,1
110025332682.0,ROBERTS SCREW,OH,5.0,,332312,0
110070449155.0,H J BAKER & BROS INC,CA,,,2111 325188,0
110057558655.0,OLDCASTLE APG NORTHEAST - CRANSTON,RI,1.0,,327390,0
110001402900.0,MEREDITH CORPORATION,IA,7.0,,51112 51312 51113 323111,0
110071941689.0,T AND G CONSTRUCTION INC / P 3 1 ASPHALT PLANT,OK,6.0,,324121,0
110070240961.0,EXPRESS GRAIN TERMINALS LLC,MS,4.0,,311224,0
110055880854.0,L M SCOFIELD CO,CA,9.0,,325998,0
110064859265.0,HORSEHEAD CORP - MONACA SMELTER,PA,3.0,,325211 331492 221112 32511,0
110027297164.0,T & D METAL PRODUCTS,IL,5.0,,332812,0
110003693263.0,ENGINEERED PLASTIC COMPONETS INC,MI,5.0,,326199,0
110002527301.0,FLYING COLORS,FL,4.0,,325510 336411 541712,0
110008175713.0,BAROID ROOSEVELT FACILITY,UT,,,325998,0
110038090268.0,NEKTAR THERAPEUTICS,CA,9.0,,325412,0
110000371776.0,WORTH CHEMICAL CORPORATION,TN,4.0,,424690 325188,0
110004955175.0,BRADLEYS WOOD SHOP,TN,4.0,,337127,0
110001428517.0,INSULATION TECHNOLOGY CORP,CO,8.0,,326140,0
110004641549.0,VALLEY ASPHALT #5,OH,5.0,,324121,0
110020516654.0,WILBUR CURTIS INC,CA,9.0,,333294 335220 333318 333319,0
110071696183.0,TRISTAR SOLUTION TECHNOLOGY INC.,CA,,,332912,0
110000838005.0,STANDARD GAGE CO INC,NY,2.0,,334519,0
110001893014.0,WAVERLY HARDWOODS,VA,3.0,,321912,0
110003947427.0,DUN LAP MFG CO,MO,7.0,,323113,0
110000788416.0,GATE CITY EQUIPMENT COMPANY INC,GA,4.0,,333999,0
110003483659.0,WINDHAM RECOVERY INC,MA,1.0,,334419,0
110007648563.0,CARRIER PROCESS EQUIPMENT GROUP INC,MS,4.0,,333415,0
110067270786.0,ASK CHEMICALS LP,OH,5.0,,325998,0
110067209032.0,P&R METALS INC,AL,,,332312,0
110071305465.0,REMINGTON AT LADERA RANCH,CA,,,333921 53111,0
110064296845.0,GENERAL MACHINE & TOOL CO,IA,7.0,,333319,0
110001408922.0,RUDY'S CASTING CO,CT,1.0,,331528,0
110072001021.0,ALVARADO CBP,TX,6.0,,327320,0
110000802150.0,DECORATED PAPER CO,NJ,2.0,,322222,0
110000803088.0,THOMAS & BETTS CORP,NJ,2.0,,335932 56291 562910 332212,0
110001667456.0,KENDALL SENECA,SC,4.0,,339113,0
110071843921.0,FIELD APPLIED COMPOSITE SYSTEMS,CA,,,326130,0
110000383442.0,"GBC METALS, LLC. D/B/A BRYAN METALS",OH,5.0,,331421 331420,0
110000388161.0,AREWAY INC,OH,5.0,,332813,0
110056413572.0,ROSEFIELD TOWNSHIP,IL,5.0,,339999,0
110072081400.0,"HAIER U.S. APPLIANCE SOLUTIONS, INC. DBA GE APPLIANCES, A HAIER CO. CAMDEN",SC,4.0,,335220,0
110071542096.0,SRM PLANT 14107 HAMILTON,TX,6.0,,327320,0
110002777111.0,PK ENGINEERING & MFG CO INC,CA,9.0,,339112,0
110003267679.0,MANVILLE PRODUCTS CO INC - PLANT #94,LA,6.0,,321114,0
110024840671.0,UNIVERSAL WILDE,MA,1.0,,323111,0
110004613918.0,QUALITY PLATING CO. INC (1318007477),OH,5.0,,332813,0
110013287488.0,TAYLORSVILLE CHIPMILL,MS,4.0,,321219,0
110070875838.0,CLINCH RIVER FOREST PRODUCTS INC,VA,3.0,,321113,0
110070119587.0,LINDE INC.,DE,3.0,,325120,0
110000505230.0,BORDEN DAIRY,TX,6.0,,311511,0
110009587535.0,REGALITE PLASTICS CORP,MA,1.0,,56291 326113,0
110070431968.0,ARRANTA BIO MA LLC,MA,,,325414,0
110033672853.0,SUTTON 8 #2 ALT FACILITY - W BRYCELAND FIELD,LA,6.0,,327320 211111,0
110006175593.0,MOHAWK MATL / 18810 WEKIWA RD SAND SPRINGS,OK,6.0,,327320,0
110002091520.0,TELEDYNE FARRIS ENGINEERING,NJ,2.0,,332911 332919,0
110070244772.0,PRECISION HYDRAULIC CYLINDERS,NC,4.0,,333995,0
110002034879.0,SAPUTO CHEESE USA INC- DRESSER,WI,5.0,,311513,0
110001131695.0,KANSAS CASTINGS,KS,7.0,,331511,0
110005159292.0,CURTIS 1000,TX,6.0,,323111,0
110057575672.0,"CO-EX PLASTIC TOOLING, INC.",WV,3.0,,326121,0
110001620960.0,MERSMAN FURNITURE CO.,OH,5.0,,337122,0
110070718782.0,HEADLANDS CENTER FOR THE ARTS,CA,,,712120 325510,0
110072088733.0,"ARTHUR P. LAMARRE AND SONS, INC.",CA,9.0,,333415,0
110000893668.0,SIMS MFG CO,OH,5.0,,332322,0
110071434564.0,BALDWIN RICHARDSON FOODS COMPANY,NY,2.0,,311930,0
110006658410.0,CENTRAL CONCRETE SUPERMIX INC,FL,4.0,,327320,0
110008302782.0,TRUSTILE DOORS LLC,CO,8.0,,339999,0
110001305043.0,ILL STATE TOLL HIGHWAY AUTHORITY,IL,5.0,,339999 926120,0
110001482716.0,LEE IRON & METAL CO INC,NC,4.0,,333994,0
110005034480.0,RED DOT CORPORATION,TX,6.0,,332311,0
110071213223.0,ODYSSEY POWER CORP,CA,9.0,,335312,0
110071689573.0,RBC PROJECT BARRINGTON AVE,CA,,,327999,0
110064462148.0,SHERBROOKE METALS CORP,OH,,,333992,0
110071959417.0,DYER STREET FUEL FACILITY,TX,6.0,,336413,0
110011402231.0,NIX ELECTRIC,TX,6.0,,335311,0
110001370775.0,GRAPHIC RESOURCES INCORPORATED,KY,4.0,,323119,0
110004748596.0,HERBS WELDING COMPANY,OK,6.0,,336399,0
110003262139.0,FISHBONES CUSTOM CYCLE,LA,6.0,,336991,0
110030763387.0,MANAC TRAILERS USA INC,MO,7.0,,336212 333294 333241,0
110038946790.0,"WRIGHT, JOHN N., JR., INC.",MD,3.0,,311421,0
110070157548.0,UVA LIDKOPING INC,MA,1.0,,333517,0
110010354473.0,LENTINE INDUSTRIES,NJ,2.0,,327331,0
110011779021.0,INDUSTRIAL TUBE CORP,NJ,2.0,,331421 331420 333516 339999,0
110008810652.0,COLONIAL CABINETS,MN,5.0,,337110,0
110063981053.0,"RITTER RAIL, INC",OK,6.0,,311514,0
110070161082.0,BUCHANAN BP,IL,5.0,,447190 339999,0
110067428340.0,HANSON PIPE & PRECAST LLC,OH,5.0,,327390,0
110000446606.0,CLEAN HARBORS - WICHITA (N OHIO ST),KS,7.0,,324191 324121,0
110002088954.0,HOOVER PRECISION PRODUCTS INC DIV,CT,1.0,,332991,0
110070292742.0,FLYING MOOSE,CA,9.0,,333414,0
110007116520.0,DIXIE YARNS INC MERCERIZING PLANT,NC,4.0,,313312,0
110066907191.0,AMERICAN CONCRETE SUPPLY FOLEY PLANT,AL,4.0,,327320,0
,MUTH COMPANY LLC,WI,5.0,,336320,1
110072097345.0,KEYS APARTMENT,CA,9.0,,327999,0
110008053783.0,TILCON CONNECTICUT,CT,1.0,,324121,0
110012271585.0,ROHS COMPLIANCE SERVICES INC,IL,5.0,,334412 11111,0
110070126020.0,SUNSTAR AMERICAS INC,IL,5.0,,333994,0
110003430154.0,LANDMARK IMPRESSIONS,MA,1.0,,323115 323114 32311,0
110002683891.0,HYDELCO INC,CA,9.0,,334413,0
110071350088.0,SPEEDY GROW,CO,,,325411,0
110001701533.0,"CENTRAL MOLONEY, INC.-COMPONENT PLANT",AR,6.0,,335311 335313,0
110014451930.0,CPEX PHARMACEUTICALS,NH,1.0,,325412,0
110062715478.0,QUEEN CITY PAVING,AR,6.0,,324121,0
110070202578.0,"AMICK FARMS LLC, LAUREL FEED MILL",MS,4.0,,311119,0
110000836999.0,LASER DIODE FACILITY FORMER,NJ,2.0,,334413 56291 334419,0
110001669757.0,CORLEY & SONS SAWMILL,SC,4.0,,321211,0
110043981894.0,NORTH SAILS NEVADA LLC,NV,9.0,,314912,0
110070360773.0,HERITAGE PLASTICS CENTRAL,TX,6.0,,326122,0
110070162181.0,JABIL INC/EAST GOSHEN,PA,3.0,,339113,0
110071380198.0,PROCEPT BIOROBOTICS,CA,,,339112,0
110071653944.0,CLEANSLATE GROUP,NJ,2.0,,325611,0
110001629809.0,CHICK MASTER INCUBATOR CO,OH,5.0,,333111,0
110063878139.0,"GERKEN MATERIALS, INC.",OH,5.0,,324121,0
110039498095.0,CALPORTLAND CO LIVE OAK PLANT,CA,9.0,,327320,0
110004556711.0,DF ONE OPERATOR LLC,NY,,,325411,0
110007184288.0,EMERALD WELDING,SC,4.0,,333992,0
110007875166.0,DICKIRSON TRUCKS LTD,WV,3.0,,336212,0
110070160572.0,ANGEL OIL CO,IL,5.0,,339999,0
110070541466.0,ROBERT BOSCH LLC,SC,4.0,,336390,0
110002144572.0,GOLDEN WEST HOMES,CA,9.0,,321991,0
110000791732.0,"MACON RESOURCES, INC",IL,5.0,,813319 339999,0
110004336807.0,VANGUARD INSTRUMENT CORP,NY,2.0,,325992,0
110071843059.0,SIKA ALBUQUERQUE,NM,6.0,,327390,0
110070540900.0,S & S WOODWORKING LLC,GA,,,337211 337110,0
110022824871.0,PHILLIPS ENTERPRISE INC,MA,1.0,,337215 337212,0
110070058986.0,MAPEI,MN,5.0,,325998,0
110039628757.0,DAVIS CONCRETE  INC,FL,4.0,,327320,0
110000825732.0,THOMAS & BETTS,NY,2.0,,332813 33422 334417 334220 334419,0
110072039594.0,DIVERSIFIED MACHINING & FABRICATION,CA,,,332710,0
110071904846.0,ADVANCED DRAINAGE SYSTEMS,FL,4.0,,326122,0
110056425630.0,VAN SMITH CONCRETE COMPANY - CLEMENTS FERRY PLANT,SC,4.0,,327320,0
110037359462.0,"SHELBY CONCRETE, INC.",AL,4.0,,327320,0
110043429457.0,JT FOREST PRODUCTS,MO,7.0,,321920,0
110000746943.0,FLEETWOOD HOMES OF TENNESSEE INCORPORATED 26 1,TN,4.0,,321991 3261,0
110002926282.0,MEMBRANE TECHNOLOGY & RESEARCH,CA,9.0,,326199,0
110012112463.0,AL FE HEAT TREATING LLCGP,IN,5.0,,332811,0
110015816161.0,BRIAN UNLIMITED DISTRIBUTION CO,MI,5.0,,323115 323122 32311,0
110001805280.0,TED MARKERT,IL,5.0,,339999,0
110004805756.0,DIETER FRANCK INC,OR,10.0,,337127,0
110002334992.0,TURCO PUREX INDUSTRIAL CORPORATION,MA,1.0,,327910,0
110070740631.0,GWINNER ENGINEERING FACILITY,ND,8.0,,333120,0
110070646139.0,BURDETTE CAMPING CENTER,WV,3.0,,336214,0
110002034156.0,SENECA FOODS CORPORATION MAYVILLE,WI,5.0,,311421 31142,0
